  Good location next to the tram but is under going a major revamp No noise problem but the lovely garden is gone Sill good value for money This is a big place lovely old building ,10.0
 At first glance it looks like a dream hotel But then when you go see the hotel renovated and under construction which was not mentioned to us in advance Importantly they did not hear the construction work but ideally they indicate the presence of this order Even the room itself looked like dreams a room with two floors first floor shower toilet living room and a small refrigerator upstairs bedroom But at night when you go to sleep it becomes a nightmare room The doors of the rooms slammed shut and all entry and exit from different sound intensity in our room There really bad in this hotel because of the noise of slamming doors In addition the room may flooring and also hear every footstep in the room above you and from you Clean room we had not exchanged towels for 3 days until we asked   The best thing at this price excellent price in relation to the modern and spacious room received ,6.7
 Would have been courteous to have been told that building work was going on Bar staff wearing jeans and trainers is not in keeping with 4 hotel Having to ask every day for milk for tea making in room Having to ask for towels that were not left in the room Room 304 no shelf in the shower for putting shampoo razor etc   Character of the hotel was great Location was good,6.3
  Hotel and rooms were beautiful My friend and I wanted some luxury on our trip to Amsterdam and this hotel provided just that The staff were extremely friendly and gave us lots of advice on where to go local life etc You will need to get trams metro from this hotel which all added to the experience of our trip Would definitely recommend this hotel ,9.2
 The only negative was the noise there were building works going on at the time which we were aware of when booking our stay and which weren t a huge problem but we did find it difficult to sleep with the noise at night cause by i assume the other guests It was probably enough to put me off visiting in the future   The staff were extremely polite and helpful i honestly couldn t fault them The room itself was clean and comfortable and the location was great ,7.9
 Not given the room type we had booked and prepaid for No on site car park available despite pre booking of this Hotel was a building site so not very welcoming No privacy at all in bathroom as separated from lounge area by glass panel only Stairs to bed level steep and dangerous as no hand rail Arrived for our prepaid breakfast to be told we hadn t paid and had to show our payment receipt to prove we had  ,4.6
 next to a larger construction site shocking at first sight but not noisy or disturbing at least not during my stay  friendly staff place is very clean and charming beautiful restaurant and bar food looked I didn t try it way better than the usual Amsterdam culinary sins,9.2
  This was our first time in Amsterdam and the staff were incredibly helpful They took special notice of the fact that is was my birthday and were so friendly ,10.0
 Building work going on at the hotel didn t know this when we booked and didn t get a discount monday morning they started at 6 30am   Great location lovely room,5.8
 The room with stairs was quite uncomfortable with very reduced spaces and steep stairs   Very nice property stylish hotel friendly staff spacious rooms except the one with stairs and close to the city center just a couple of stops by tram ,8.3
 The hotel is going though a period of renovation and extension Construction work starts at seven and is rather noisy Especially the entrance area is affected But the hotel does need a facelift   Boutique atmosphere good size rooms with comfortable beds and stylishly designed bathrooms ,7.1
  It was a well kept hotel in a lovely area The staff and services offered were excellent We felt it was a great value Our beautiful room with a view was a bonus ,10.0
 Its hard to get back to the hotel later at night since the tram is off after around midnight and walking 30mins after going out in the other end of the city can be tiring but we managed anyway This is not a big issue unless you really prefer to be in the center rather than in a beautiful quiet hotel as this one Not enough soap in the room restaurant bar snacks are very expensive Also I would ve appreciated being told that there is construction going on before the booking although this was again a non issue except for the small visual inconvenience in the entrance No noise or dirt at all   The hotel is beautiful the pictures here arent doing it justice at all right on Oosterpark which is awesome The location is great walking distance to the tram public transport to anywhere and 5 10 mins to POI convenience shops and small local bars on the quieter part of the city You can also get to the city center by walking but it will take about 20 30mins Very clean room made and towels changed everyday Almost perfect ,9.2
 No convenient stores surrounding hotel area Had to walk quite far for grocery shopping  Crews being nice and helpful Environment quiet and peaceful but unfortunately certain areas under construction ,6.3
 The pillow and the double charged city tax One of the staff at the reception is not so nice   The bathroom and sofa are so good The building style is really awesome ,9.6
 We don t like the open concept shower It gets very messy on the whole bathroom floor especially if you re not used to it Not a huge fan of the see through bathroom concept when you can see your friend using the toilet whilst watching television it is cool to watch tv while in the bath though The hotel room was otherwise very nice   We liked the location and the extra pleasant staff They were very accommodating to our requests e g extra towels and specialty pillows ,7.9
  I loved the hotel design and decoration Staff were extremely nice always helpful and smiling That is something you really appreciate when you are on a 24 hour business trip Breakfast was way better than I expected although coffee was quite bad That is something most hotels fail to nail and I think most guests find it important Rooms are fantastically cozy clean and comfortable ,9.6
 Iron wasn t very good Bathroom is glass walls so you can see through it Building works took away from quality of hotel We didn t like they reserved 150 on our bank card which was not made clear prior to booking and we are still unsure of why this was done  The bed was comfy and large The wifi was fast and good Separate living area Powerful shower,9.2
  Got in late and hadn t eaten 24 hour pizza delivery offered at front desk brilliant at 12pm friendly staff and wifi in room hotel is 15 mins walk from dam square nice to be away from the hussle and bussle in town ,9.6
  We stayed at the hotel for 5 nights Hotel is a bit far from the center but with the tram and metro you arrive at the center in minutes Hotel is situated in a quite area The rooms are very spacious comfortable and cosy The staff is very nice and helpful,9.6
 Theres nothing we was unhappy with  Really enjoyed our stay at hotel arena staff were fab made us feel really welcome even made us a coffee at 6am whilst waiting fir our taxi to the airport,10.0
  The matress and pillows were exceptionally good Best sleep in terms of comfort ever I would be grateful to know your suppliers as would like to replicate this comfort in my own home ,9.6
 The rooms were cleaned daily fresh towels etc but the linen on the bed was not changed and had dirty marks on it   Although the hotel is a little from the main centre the hotel itself was outstanding The hotel is currently under construction and expanding its capacity and restaurant bar space I was shocked when we arrived to see a construction site but you couldn t hear any building work from the room and the hotel was impeccable inside Fantastic value for money but I assume once the construction has been completed the hotel will be one of the top places to stay in Amsterdam The bar and restaurant is an added bonus to the hotel and the staff were pleasant and polite The hotel is spectacular and the rooms are modern and very comfortable the previous reviews regarding the bathroom walls are true but we didn t find that an issue I would certainly recommend this hotel to anyone especially for the location as many trams lead to the centre of Amsterdam in only 7 10 minutes ,8.8
 Our room was gorgeous but no big light it was broken so was in dim lighting my stay really steep stairs in my room 62 was genuinely scared walking down them house keeping made my bed but didn t change the sheets   Great bed bathroom beer garden decor staff and food ,7.5
 n a  This is a fantastic place to stay and felt like true luxury despite the amazingly cheap price that we paid for our stay There is work going on at the moment but we were given free drinks which were delicious and would both love to return to see the hotel when all the work is finished as it is such a fantastic place to stay that is steeped with history Also the shower was incredible ,9.2
  We loved our stay at hotel arena The hotel was great Staff was really kind especially for Job the guy encharged of the restaurant and Sander the guy who recieved us in the front desk Talking to them it came up in the conversation that my boyfriend and I got engaged the day before arriving to the hotel That night when we got to our room there was a great bottle of champagne and a beautiful congratulations card waiting for us un our room It was a very classy detail We were so thankful about it Also beds and pillows were great the breakfast boufett awesome and i woukd also recommend to have at least one dinner at the hotels restaurant Food is great Thank u for everything hotel arenaaa ,10.0
 It s a bit of a walk to the tram station that connects to the city centre   Everything The friendly staff super comfortable bed we did not want to get out of bed in the morning it was so comfortable the artsy decor of the hotel chic bar It was truly pleasant to stay in Hotel Arena,9.6
 No bad experiences  Amazing rooms with beautiful view of river Food was delicious particularly the veal croqettes and the salmon Staff are helpful and friendly ,9.6
 floor tiles in bath room shower were slippery when wet Black coating on glass wall between bath bed room was obviously an attempt to darken the glass tint that was inadequate Hall way to rooms on 2nd floor was too dark gloomy Reception area stuffy too hot on day we checked in I question the 4 star rating  staff good location suited us,7.1
 The bathroom needed to be deep cleaned Tiles had water marks no toiletries just champu and shower caps Loads of marks around the room of heavy use needs updating  Great historic buildig,5.8
 There was a problem with the hairdryer in our room The hotel sent a replacement but it couldn t be used in front of a mirror Just a minor detail really but a bit annoying   The hotel was great The rooms were gorgeous and the staff really friendly Our room was beautifully decorated very modern sleek design with a mezzanine and spotlessly clean Drinks in the bar were good and not overly expensive The hotel was perfectly located in a lovely part of town within easy reach of town using ansterdams great public transport or the hotels rental bikes ,10.0
 There were renovations going on that made it quite noisy at times  How different it was from other hotels the staff the bar area and the location was good for tram access,8.3
  This is an older building with a wonderful refurbishment Our bedroom and bathroom were state of the art and perfect The dining experience was also excellent We had a problem with one meal but it was fixed immediately Will go back ,10.0
 The variety of the breakfast was not as good Empty marmalade coffee was more water   Was convenient because our friends live close by Furhthermore I liked the possibility of renting a bike on short notice And the interior was spectacular liked the modern twist ,7.5
 Small room in 2 levels connected by a very narrow and small steps The room in general shows a lack of maintenance walls courtains etc Very noisy room there where machines working just a few meters far from the window   The terrace lounge The building The location ,6.7
 Our room was above the bar area because the air conditioning was not working we had to have the windows wide open because it was hot so it was quite noisy late at night   The staff were very friendly and very helpful ,9.2
 Rooms were not sufficiently cleaned on a daily basis i e no fresh cups provided once used toilet rolls not replaced bit embarrassing having to ask at reception for more   Very comfortable big bed Free wi fi Lovely building and interior,8.3
 The only thing our room lacked was decent storage space but for a shorter stay 3 days this wasn t an issue   A great place that is stylishly decorated The beds are really comfortable and the shower is fantastic The room we had also featured a lovely little loft with two chairs a desk and a TV the extra space made the place a lot nicer than your standard hotel room ,9.6
  I loved the room There was so much space spanning two floors The staff were super friendly and gave us great advice on locations to visit during our stay in Amsterdam ,9.6
 A bit noisy You can hear a lot through the walls It s a shame the construction is still going on however there is minimal disruption from this and it sounds like it will be great when done   Friendly staff nice rooms comfy bed though pillows aren t as comfy as they look There are two trams that leave from close to the hotel and one goes directly to Central and both go to the main tourist hub Oosterpark right on your door step,8.8
 service of the breakfast team plates were not taken away had more eye to themselves entrance looked poor given the renovation of the other parts of the building   location outside terras,6.7
  Great restaurant bar very green area you dine literally in the park great place for morning run,9.6
 Beds sucked Air conditioner too loud for use   Nice property and building ,7.5
 The beds were a little small and very low  ,7.5
 House keeping making up rooms and replacing toiletries was very sporadic   Outside areas staff deco and art,9.6
 Slow check in Slow service in bar Transparent bathroom door  Bed was very comfy Close to tram stops,7.5
 Minimal space around the bed  Breakfast was very good but it wasn t included in the price of the room Right by the Ostpark which is very pleasant,5.8
  Super stylish hotel next to a lovely park Close enough to the city centre but far enough if you get me ,9.6
 Room rather small but on two levels  Breakfast is amazing Very kind staff,9.2
  Decor service fresh herb garden ,10.0
 Quite pricey considering breakfast was extra  Bed was really comfy easy to access tourism areas using public transport but quiet area ,6.3
  Standard room is amazing location is adorable Everything was stunning from A to Z from indoors design to really good noise isolation ,10.0
 Very long check in process  Impressive venue,7.9
 The hair drier was the only thing I could complain about   Beautiful hotel Nice room and excelelnt facilities for breakbast and dining ,9.2
 Unusual room layout  Beautiful location next to park,6.3
 Room design resulted in limited storage space No milk provided for tea coffee facilities in room  Excellent Breakfasts,7.9
 Our room was small air con leaked and staff wasn t very helpful   Outside of the hotel was beutiful and the surrounding areas,5.5
 Doors on bedrooms slammed shut noisily Not good at night   Staff were very friendly Hotel decoration impressive ,7.5
 Loud in corridors thin walls could hear neighbours walking outside Anne closing doors Annoying   Good service Great restaurant Great surroundings ,6.3
 Loud aircondition  Room was spacious enough Bed was very comfortable Park was amazing,7.9
 The hotel was under renovation while we there which we were not advised of before booking   The bed was very comfortable and the room was very clean,6.7
  Room was awesome,10.0
 they robbed me blind of nearly 500 Euros  nothing,2.5
 Room was very small and had a small staircase up to the bed  Bed was really comfortable ,9.2
 Nothing   everything ,10.0
  Amazing view to the park not so busy area Nice rooms,10.0
 shower flooded and room appeared a bit dusty   fantastic building and interior design Added bonus of park setting ,8.3
  Location was superb overlooking oosterpark nice and quiet away from the city centre tram stops very close by and metro not far away ,9.6
 check in time 3pm  location rooms staff,8.8
 Overcharging for the parking lot   Room was as shown on the pictures cozy posh and really stylish Staff was trully polite and helpful ,9.6
  Excellent room and interesting hotel Great location out of the centre but easy to get to on tram ,9.2
  Stunning rooms and dining area In a lovely location just off a park ,9.6
  The staff were really helpful and the hotel was in a great location ,10.0
 Nearly everything about my stay  The only thing I love was that the bed was comfy and the building on the outside everything else I hated,3.3
  Comfy bed tasty hot chocolates,10.0
 Service in the restaurant was very slow and not the best   Beautiful hotel with views of the park Transport links are very close and excellent,7.5
 I booked a twin room so thought there would be twin beds but got put in a double room with a double bed ,8.3
  Me and my boyfriend got engaged at the hotel and the staff were absolutely fantastic ,10.0
  They gave us an upgrade of the room Beautifull sort of attic room complete white very very nice ,9.2
 Nothing   Loved the lay out and design of the hotel ,10.0
 The wifi did not work in our room   Great location lovely helpful staff very pretty and modern hotel ,9.6
  Bed extra comfy,9.2
 Wifi service wasn t great and we couldn t actually connect   Large clean rooms with a nice size comfy bed All round just very clean ,10.0
 The heating was a bit too low but eeeh  Everything Classy ,9.6
 Nothing  Everything,10.0
  comfort and cleanliness,7.9
 Food was a little expensive  The bedrooms were amazing and the beds were so comfy,8.8
 Breakfast poor   Great hotel with beautiful interior,7.5
 Small and unclear entrance indications There was like a labirynth due to construction area   Well equipped nice room Traditinal but modern building ,9.2
 Nothing it was perfect  Very clean and tidy hotel Very Comfortable bed everything was great,10.0
 Location ongoing refurbishment decor   Comfortable big bed room swaped without issues ,5.0
 Hotel under renovation   Breakfast,6.3
 Customer service and cleanliness of rooms   Unique room design beautiful place ,5.4
  The bed was incredible ,8.8
 Hotel is currently under renovation so not looking very nice from outside   nice location super helpful front desk staff ,8.8
 Renovations taking place which were not communicated foul smell outside our room things left from previous guest  Nothing in particular stood out,4.6
 Could hear other people shutting doors but didn t bother us much at all  The room was so clean and tidy the bed was amazingly comfey and so big,10.0
 The rooms could be more sound secure Lots of noise from neighbouring rooms   The front desk where very kind and helpful ,7.5
 Need to do narrow stairs to reach the room  Huge bath with big bathtub,8.3
 traffic noise in some rooms   great service good location for city centre good food very unusual minimalist room decor,9.6
 No shelf in shower for toiletries In middle of renovations  Easy access to trams direct into town ,7.1
  Excellent quality hotel Friendly staff great location lovely facilities Overall great hotel Would definately stay here again ,10.0
 All ok  Nothing else,10.0
 You can hear doors opening and closing Other than that I had a pleasant night  ,6.7
 Construction  Staff extremely helpful and knowledgeable,9.6
 Curtains had holes in it Door of the mini bar was broken   Place is very nice,6.3
  The Arena was a wonderful experience The room was comfortable and beautiful I have been telling everyone about my stay ,10.0
 No problems  Nice variety of foods Good coffee,7.9
 The construction  Friendly and helpful staff,6.7
  Patio area outside was lovely Our room got upgraded ,10.0
 It s just a little bit out of the centre About 30 min walk to the centre   We loved this hotel And our beautiful hotel room ,9.2
  It s was a beautiful place amazing architecture and a room upgrade ,10.0
 The glass wall in the bathroom  The spacious room,7.5
 It will be better once the improvement work is complete   Very comfortable bed Building full of character ,7.9
  We stayed in a studio room The room was spacious It was clean the bed was very comfortable The staff were helpful polite and professional ,8.8
  breakfast,3.8
  Very nice and comfirtable hotel i personally like it Thank you front desk staff Cheers,10.0
  The staff were lovely and the bed was huge Very accommodating and not so far from the city centre,8.8
 Staff ripped us off with prices ,2.5
 We didn t get any Information about the construction works going on   Nice room located on two floors for a fair price,7.1
 Building site Surly staff Dodgy electrics Cold room  Food was ok,4.2
 n a  location size of the room large bathroom breakfast was ok,7.5
 Service in reataurant ,3.8
 The receptioninst was rather cold   The duplex room design ,9.6
 Window and blinds was broken in our room   Bed was very comfy Clean room nice hotel,7.1
 A drawer in the bedroom would be great could not find the lounge  staff EXCELLENTbed VERY comfortable,7.1
 Bathroom smell Too much construction No storage space   Not much,3.3
 The construction on the premises the noise from the road and the poor air conditioning  We liked the split level room,7.1
  Location and feel of the hotel,9.6
 Restaurant was expensive ,9.6
 Not clean noisy a bit run down   The bed was good Public transport close tonthe hotel ,5.4
 Construction No hotel extras for amount you spend a night  Comfortable bed Good television channels Nice bar and restaurant Polite staff,6.3
 black makesitabit impracticle at times  relaxed athmosphere,9.6
  Management impersonal and unhelpful when we asked for help,2.9
  IT was my birthday they made it special by upgrading us to a m ch nicer duplex room,8.8
  Staff very nice and helpful Excellent food Very clean American breakfast buffet,10.0
 Construction work to rear of building Loud noise from 7am   Bed was comfy shower was good ,7.5
 Small room   Personnel was be very good ,7.9
 There is no enough space in the room my room even to put your clothes   The architecture the bar area the staff are kind and helpful ,5.5
 A little far from the centre but trams frequent  Bed was so comfortable Staff we very helpful Had a nice stay at this hotel,8.8
  Location very good Staff very helpful Breakfast Excellant,8.8
  beautiful interior,9.2
 Bath wasn t clean Very average breakfast Hotel looked very run down for a 4 star  Nice room design,6.3
  Everything was brilliant,10.0
  Excellent staff and clean comfortable room Would stay again ,10.0
 Noisy corridor when other guests passing by   Really nice hotel and room and staff,8.8
 Cold and smelly room no privacy in bathroom ,5.4
 Room had a bad smell radiator was making leaking sound Hotel was under construction noises started at 7 am  Building was so nice rooms were big,5.8
 A lot of renovation work  Nice rooms and modern place,10.0
  Everything was perfect From the staff to the hotel it was all brilliant Can t wait to stay again ,10.0
  Fantastic staff that could not have been more helpful friendly and professional,9.6
  The hotel building is amazing They are renovating and perhaps some of the problems will be overcome when the works finish ,6.3
  Great service stunning hotel despite being under construction Lovely restaurant and a quiet surrounding ,10.0
 Costs around 15 euro to get to the city center in a taxi ,5.4
  Good staff very helpful Free WIFI Nice hotel,9.2
  All very good Staff were very helpful ,10.0
  The facilities were amazing Great food and the staff were so friendly,10.0
  location and staff,9.6
 Room building worrk ,4.6
  Plain 4 stars Hotel nothing special nothing bad ,5.4
 Room was unclean unorganized no four stars  Beautiful structure good price ,5.0
 See through toilet wall into lounge area in rooms   Lovely rooms food helpful reception staff Pleasant stroll into town centre,7.5
  The room the building the little details in and around the hotel were very nice Staff was friendly ,7.5
 Very Cold room very noise of both traffic and other guests   Location helpful staff ,7.5
 Bit far off from the tram metro Small room and steep staircase  Modern feel studio type touch very comfortable room,6.7
 Booking Com did not advertise about construction works in progress   Room placement and spaces ,7.5
  Extremely nice rooms friendly staff close to the tram links,9.2
 bit noisy dark hallways  nice room with bedside on a loft and the nice gesture for a free drink due to renovation of the premises ,7.5
  Staff were very helpful They even organised a little surprise on my birthday Room was great very spacious with huge bed ,10.0
  beautiful building good location comfortable bed great out door area,10.0
  The overall hotel was fine would love to return when the building work is complete,9.2
  Would have liked double beds,8.3
 the room felt cramped the staff at breakfast was a little to busy to help out when asked   the breakfast area is nice,5.4
 The staff at the restaurant should be more attentive  Friendly and helpful staff,9.6
  The staff was very friendly and helpful Loved the old charm of the architecture Rooms were clean Bar had a great courtyard,10.0
 Room service thumbs down  ,4.6
  Very nice hotel clean and stylish and very helpful staff ,9.6
 The room layout was not smart   Very nice bar and restaurant Staff is nice and helpful ,8.3
  Great atmosphere old building with modern design ,9.2
 Main room floor wasn t cleaned  Great facilities,8.8
 Insonorisation was not the best Could hear rowdy neighbors at night   Staff at check in and check out were really nice ,8.8
  Very close to Museum and Concert hall area ,9.6
 Cleaning small rooms Too expensive  Excellent location when arriving in car,5.4
  Great and beautiful hotel with wonderful staff ,8.8
 The mattress was awful  ,3.8
 Transparentes WC Bad ,7.1
  lovely hotel with well kept stylish rooms,9.6
 slightly out of the city walkable and had an easy tram ride   Lots of charm Nice rooms and the best bed ever ,8.8
  Staff were incredibly polite and willing to help at all times Hotel is in a very good location and facilities are brilliant,10.0
 Long walk from the city center ,7.5
  The room was beautiful and staff were extremely helpful ,9.6
 A little far from centre breakfast is quite expensive  We loved our room especially the huge comfy bed ,7.9
 The shower didnt have a door so the floor got wet  The room was so luxurious very comfy bed and modern decor Hotel had character ,9.2
 The hotel was situated a little too far out of town   Lovely room taseful decor and artwork around the hotel Friendly and helpful staff ,8.3
 One gruff check in member  Breakfast service,8.8
 It s a all round good hotel  Staff was great good location free printer and computer,10.0
 Expensive to get to from the train station airport  Lovely location helpful staff The bikes available for rent were of excellent quality ,8.8
 Doors to the bathroom  EVERYTHING ,10.0
  Room was bright and airy and staff were most welcoming ,8.8
  The staff were so friendly and very helpful ,9.2
  The hotel is amazing beautiful old building and the rooms are very modern ,9.2
 Really nothing negative to say about this hotel  Very comfortable beds smart bathroom good shower Lovely facilities garden an absolute delight friendly staff quiet location,9.6
 No coffee or tea in the room or lobby No one to help with our bags from Tax into the Hotel No handicapped access At 80 years old it was very difficult for me to lug two large suit cases up the 12 oursidestairs and then up into the lobby  ,7.1
 Room was pretty small for the three of us   The staff was very friendly and helpful in organizing our daytime activities Hotel located in a quiet area but very close to subway and restaurants ,9.2
 Nothing really   We stayed at the hotel at a friend s recommendation It has great access to public transport and plenty of shops and places to eat close by Laundrette around the corner is also a bonus for long term travellers who need to freshen things up having access to the back garden was an added bonus for lovely summer evenings Would definitely stay there again ,9.6
 Only cab service to airport is expensive compared to others 48 pounds plus tip   Super location on Division underground line direct to Heathrow and central London Older facility but very accommodating staff Good breakfast many restaurant stores 1 2 block away Bathroom was tiny with no fan or ventilation so it got warmish Quite comfy but small rooms Beautiful garden in back Overall a great value for London Would stay here again ,8.3
 London hotel rooms are very small There was very little storage Would have liked to have some drawers however small for storage   Breakfast buffet was more than satisfactory Plenty of choices for all Bed was very comfortable Bathroom shower was powerful and plenty of hot water Location could not have been better Very short walk to underground Beautiful gardens at the rear of hotel Very quiet in spite of being close to Earl s Court Rd Staff was friendly and helpful Everyone was very easy to deal with ,9.2
 The room for three people was on the small side   There was a beautiful garden at the back of the property where guests could relax in the sunshine read order a drink etc A great location very close to Earls Court restaurants and tube Good breakfast ,9.6
 Room wasn t ready on arrival after travelling from Leeds to London and phoning 2hours away to reserve parking Rude receptionist to girlfriend about parking as it wasn t our fault someone had taken our space We arrived at 16 00 and our room wasn t ready so was given a complimentary drink each and half an hour later still wasn t ready and being told it would be a further 40minutes Just wasn t good enough as we were only staying for 1 night and had a concert to go to   Fantastic location very clean room someone called Leanne I think on reception was helpful and kind Breakfast was lovely great choice ,5.8
 Our room allocated wasn t up to our expectations bathroom was to small when you opened bathroom door you banged into the toilet We had to require a different room at an extra cost of 30 a night   Breakfast was excellent Staff in the restaurant were very pleasant especially the lady who took our room numbers showed us to our table ,6.7
 The cooked elements of breakfast could have been better but the continental selection was very good   The garden was a bonus Lovely area to have some quiet time and enjoy a drink Secure parking was also a good feature ,8.3
 The room was a lot smaller than advertised I requested a room on the top floor was originally put on the 2nd floor They changed me to a room on the top floor only to find out at 1am that the room had previous electrical issues that they knew about which hadn t been resolved and caused a loud knocking noise Once reported to the front desk I was asked to move rooms at 1am No assistance was offered Second room was slightly larger than the first but not by much I thought the breakfast was a good quality but pretty overpriced Beds were rather stiff but not entirely uncomfortable I didn t find the staff very friendly They weren t mean they just didn t seem very keen on being pleasant bad day maybe The gym is not worth calling a gym Has some meager cardio equipment no real ventilation no tv   Great location it s easy to find and incredibly close to the Earl s Court Underground station Clean Quiet Breakfast was a good quality and selection Nice pillows Lovely large windows in the rooms with beautiful billowing curtains Newly remodeled marble slate bathroom Mini fridge in room Desk had a mirror so it doubled as a great place to do hair and make up Beautiful garden area I didn t get to spend much time out back but it s worth buying a glass of wine and hanging out with some friends in that area ,7.1
 Lower ground floor room L01 possibly the smallest bathroom I ve ever stayed in awful View from Windows not inspiring to see the rat traps outside Won t go back   Location first and foremost Lovely gardens ,5.0
 Dimensions of the room small But I m was a single room and Erls court London The space cost money as a traditional London hotel  Very good hotel professional people s and very well organized Unfortunately the fitness area is veeery small maybe this hotel with this kind of level can evaluate in the best future to invest something more in space for this area Sauna was not available but o k i can accept this in summer period i hope this will not hapen during winter nothing more check always the price sometimes without promotion is not acceptable for this kind of structure I will pay for this not more than 150 p more than this price became not anymore competitive with similar hotel with same level,9.6
 Squeaky floors Difficult to go to the bathroom at night without waking my husband Also 4th floor our window didn t open to the outside   Clean comfy beds Beautiful gardens Excellent helpful staff ,7.1
  The staff were all so professional and friendly They really made the entire visit special and went out of their way to accommodate every inquiry or request we made The hotel itself was clean and the location to get on the Earl s Court tube was really convenient for all of our planned excursions I would totally recommend the K K Hotel George ,9.6
 Not once during our four day stay including when we arrived to check in did any staff member speak to us before being spoken to first We were the only guests in the reception area when we checked in Not one single welcome good morning or hello in four days And we were not disgruntled or asking for any special requirements It was a very nice property but that indifferent attitude was a striking difference from every other small hotel and B B in which we stayed on this three week UK vacation We would not recommend K K Hotel George nor would we return ourselves   Small but modern and well furnished room Nice linens and a superior small bathroom ,7.1
 The hotel only support to call their contracted taxi which is expensive and unsafe when we paid by credit card they have no cashier mashine in the car instead they called the back office we had to tell them our credit card no expire month and the security no through the mobile phone this is very riskful for us The hotel should improve their taxi service raise the safety requirement to their contracted taxi company   Very comfortable bed with two kind of pillows one higher and one lower that suit different need in our family The hotel has a inside garden beautiful English style where you feel relax with a glass of beer It s very close to the Earl s court station but still loated on a quite street you can keep the window open while you sleep during the night We like this hotel ,9.2
 The front desk staff was not very informed regarding city happenings or tips Fortunately I could rely on the internet to answer more specific questions Additionally I was not entirely confident that they understood the questions I was asking in English   Fantastic breakfast buffet Great location Quiet rooms ,7.9
  We stay at this hotel each time we are in London in a nice quiet street just a short walk to Earls Court underground station the staff are always friendly rooms are always cleaned properly it s just a nice place to return to after a long day in London Great buffet breakfast,10.0
  Great position lovely having breakfast overlooking beautiful garden Which you could have a walk around or seat and relax Staff were very helpful and friendly ,10.0
 Staff not very friendly Did their job but seldom smiled or made one feel welcomed   Location near the Earl s Court Underground VERY convenient Restaurants nearby Good location away from the tourist bustle but very easy to get around London via the Tube ,6.3
 Room size too small and it was too hot Our window was too small and It good lighting We stayed on the 4th floor and I believ that room should not be used but perhaps converted to a larger room or storage since the lighting was poor from this awkward size window Breakfast was ok but they started taking things away and cleaning while we were still there   The staff was very helpful,6.7
 The room was a little stuffy They didn t have AC on yet Probably too early in the season Shower sometimes went hot and then cold   Hotel was nice and comfortable Very clean Room was a bit small but adequate Staff was friendly and helpful The location was great because it was a 4 minute walk from 2 underground lines Plenty of restaurants convenience stores and ATM nearby ,8.3
 The shower temperature was changing all the time from freezing to boiling and back   We really liked the breakfast There was a wide choice of food The hotel is in a nice neighbourhood with many good quality restaurants It is also close to the subway station ,7.9
  Room as advertised excellent location a 2 minute walk to buses and the tube Friendly and helpful front desk staff Would love to stay here on our next London trip too ,10.0
 choice of food in bar wasn t too good but there are lots of great places to eat nearby so there was no problem   quiet comfy room Very helpful staff Excellent location just off the Earls Court tube and lots of excellent places to eat close by ,10.0
 The fact the windows don t open and the room was hot and stuffy and the bed was hard it was necessary to switch heating off put aircon on maximum and then of course it was noisy and even so there was no fresh air which is essential  Closeness to Piccadilly Line and general ambience of the hotel,8.3
 The rooms are very small we had trouble fitting 2 suitcases in The price is fairly high even by London s standards and breakfast was extra   The location is excellent direct route from the airport at Heathrow The hotel is clean and modern and has basic amenities breakfast room bar The street is quiet A good hotel if travelling on business ,7.1
 The room is a little small and the decor is dated   The staff were superb very helpful and friendly The hotel is in an excellent position close to the Underground station and easy to get to The room was very clean and well serviced each day ,8.8
 Air con seemed to be set on winter warmer but easily resolved switched it off and opened window simples   The location was excellent 2 mins from tube and walkable to several locations Kensington Palace Albert Hall Knightsbridge etc if you re reasonably mobile We received a complimentary upgrade on the room Bed was lovely and comfortable Hotel was lovely Staff friendly and attentive As is just off main road nice and quiet Can t review facilities as we spent all day and night out in the city but what we saw and read it had all you need I always judge things on whether you d return and in this case yes I would You ll probably be able to get cheaper elsewhere but when you walk in you will realise why Lovely hotel for a special occasion ,9.6
 We needed gluten free breakfast and ordered it beforehand but the serving was not safe The toasts were but nothing else not The table was set up in the way that cross contamination was difficult to avoid Also bacon eggs and potato cakes were cooked in the same oven and served together Potato cakes had gluten including flours They seemed to have no idea what exactly it all means to serve safe gluten free food   We had gluten free breakfast They had separate toaster for gluten free breads But I can not recommend the breakfast or eating there at all for people who need to follow strict gluten free diet Otherwise I can not complain great full wide ranging and diverse breakfast I just could not eat it Still for sure I could stay there for another time and bring my husband for the breakfast Enough for a big man It was great to have opportunity to print out your boarding passes after on line check in before leaving the hotel ,7.9
 breakfast the same everyday not much options but good and clean fitness center has one machine and they call fitness center small rooms   friendly stuff clean location,8.3
 Breakfast was crowded at times and the selection of food was ok but not great   Perfect location close to all transports Nice and clean hotel Friendly staff and a really nice garden The area was nice and quiet ,7.9
 Rooms could be updated that being said everything is functional and very clean   I absolutely love this hotel The staff is great the rooms are small but comfortable The location cannot be beat This hotel is a 2 min walk to the tube station and from there you can get anywhere you need to go ,9.6
 Bed was too soft bathroom a wee bit small for manoeuvring in   Location for tube and central London plus some nice restaurants close by too Staff were very pleasant Breakfast was fresh and plentiful choice too ,8.8
